Product Name,Price,Brand,Category,Description,Rating,Review Count,Style Attributes,Total Sizes,Available Sizes,Color,Purchase History,Age,Fashion Magazines,Fashion Influencers,Season,Time Period Highest Purchase,Customer Reviews,Social Media Comments,feedback,Age Group
H0S4,5.6,Ralph Lauren,Bottoms,Very Good,4,120,Casual,"S, L, XL",S,Green,Average,41,Elle,Olivia Palermo,Fall,Holiday,Negative,Unknown,Negative,Middle-aged
Y6J9,62.4,Ralph Lauren,Lingerie,Very Good,3,116,Minimalist,"M, L, XL",XL,Blue,Medium,52,Marie Claire,Julie Sariñana,Winter,Holiday,Negative,Negative,Neutral,Senior
V0H6,34.7,Mulberry,Dresses,Very Good,1,362,Minimalist,"S, L, XL",XL,Red,Average,22,Fashionista,Aimee Song,Fall/Winter,Holiday,Neutral,Mixed,Positive,Young
C3C0,3.3,Mulberry,Dresses,Not Good,1,269,Minimalist,"M, L, XL",XL,Black,Significant,36,Vogue,Camila Coelho,Winter,Evening,Neutral,Negative,Other,Middle-aged
U7N0,93.0,Burberry,Swimwear,Best,3,410,Preppy,"S, M, L",S,Black,Average,20,Cosmopolitan,Leandra Medine,Spring/Summer,Weekend,Mixed,Neutral,Mixed,Young
U7Y1,84.8,Mulberry,Dresses,Not Good,2,129,Casual,"S, M, L",XL,Black,Very Low,49,Cosmopolitan,Camila Coelho,Spring/Summer,Evening,Negative,Unknown,Positive,Middle-aged
P9R7,90.3,Calvin Klein,Jewelry,Good,2,291,Preppy,"M, L, XL",L,Green,Negligible,52,Cosmopolitan,Leandra Medine,Fall,Daytime,Mixed,Neutral,Other,Senior
E5J7,80.1,Mulberry,Tops,Best,4,198,Formal,"S, M, L",XL,Red,Average,26,Marie Claire,Song of Style,Spring,Weekend,Positive,Other,Negative,Young
A3K2,82.1,Ted Baker,Footwear,Good,3,288,Formal,"M, L, XL",L,Green,Low,58,W,Chiara Ferragni,Spring,Holiday,Neutral,Neutral,Other,Senior
Q0X5,43.0,Alexander McQueen,Swimwear,Very Bad,1,286,Preppy,"S, M, L",XL,Black,High,63,Vogue,Chiara Ferragni,Spring/Summer,Holiday,Positive,Mixed,Mixed,Senior
X7Z5,70.5,Tommy Hilfiger,Activewear,Best,1,263,Casual,"S, M, L",S,Blue,Below Average,40,Fashionista,Song of Style,Fall,Daytime,Neutral,Unknown,Unknown,Middle-aged
Z8M1,4.7,Ralph Lauren,Dresses,Very Good,1,163,Preppy,"S, L, XL",S,Blue,Low,39,Cosmopolitan,Gigi Hadid,Fall/Winter,Nighttime,Positive,Mixed,Negative,Middle-aged
R6U9,18.1,Alexander McQueen,Outerwear,Not Good,1,341,Preppy,"S, M, L",M,Blue,Medium,24,Fashionista,Camila Coelho,Spring/Summer,Nighttime,Positive,Mixed,Other,Young
J0L2,60.3,Jigsaw,Accessories,Good,2,89,Minimalist,"S, M, L",S,Red,Very High,30,Harper's Bazaar,Leandra Medine,Fall/Winter,Holiday,Mixed,Unknown,Neutral,Middle-aged
D2X1,44.6,Alexander McQueen,Swimwear,Very Bad,5,494,Preppy,"S, L, XL",S,Red,Below Average,58,InStyle,Kendall Jenner,Spring/Summer,Daytime,Negative,Unknown,Unknown,Senior
Q7H5,10.1,Alexander McQueen,Bottoms,Worst,1,403,Vintage,"M, L, XL",L,Red,Average,39,Fashionista,Camila Coelho,Fall,Evening,Neutral,Other,Neutral,Middle-aged
J9T0,18.0,Burberry,Footwear,Very Bad,3,420,Glamorous,"M, L, XL",XL,Red,Above Average,38,W,Aimee Song,Summer,Weekend,Unknown,Negative,Unknown,Middle-aged
Y6U1,95.0,Jigsaw,Activewear,Very Bad,4,78,Bohemian,"S, L, XL",M,Green,Very Low,51,Marie Claire,Camila Coelho,Spring/Summer,Daytime,Neutral,Other,Negative,Senior
S1U4,54.6,Calvin Klein,Lingerie,Worst,4,410,Sporty,"M, L, XL",L,Red,Very High,22,InStyle,Leandra Medine,Fall,Evening,Negative,Negative,Other,Young
C7W5,89.0,Mulberry,Activewear,Good,3,8,Sporty,"S, M, L",S,Blue,Very High,27,Marie Claire,Gigi Hadid,Fall,Daytime,Positive,Neutral,Positive,Young
R3P1,55.1,Jigsaw,Dresses,Not Good,4,429,Formal,"S, M, L",XL,Red,Significant,60,Grazia,Gigi Hadid,Winter,Evening,Positive,Mixed,Mixed,Senior
D6F4,54.2,Ted Baker,Accessories,Not Good,1,251,Vintage,"S, M, L",L,Black,Very Low,58,Elle,Julie Sariñana,Fall,Nighttime,Negative,Negative,Neutral,Senior
Z1R9,62.1,Burberry,Accessories,Not Good,3,64,Formal,"S, M, L",L,Red,Medium,18,Vogue,Chiara Ferragni,Summer,Holiday,Unknown,Neutral,Other,Young
J8H1,2.0,Ralph Lauren,Accessories,Bad,4,265,Streetwear,"S, M, L",L,Green,Average,56,Marie Claire,Chiara Ferragni,Spring,Daytime,Unknown,Negative,Unknown,Senior
Z6I6,27.2,Ralph Lauren,Jewelry,Good,2,77,Bohemian,"M, L, XL",XL,Green,Below Average,49,W,Leandra Medine,Winter,Nighttime,Negative,Negative,Neutral,Middle-aged
Q3Z8,96.6,Ralph Lauren,Accessories,Not Good,3,57,Formal,"S, L, XL",M,Black,Very High,56,W,Kendall Jenner,Spring/Summer,Weekend,Mixed,Mixed,Other,Senior
U1D2,24.5,Burberry,Accessories,Good,3,125,Minimalist,"S, L, XL",M,Black,High,58,Glamour,Aimee Song,Fall/Winter,Nighttime,Neutral,Other,Negative,Senior
J3Y3,61.5,Burberry,Dresses,Worst,1,379,Vintage,"M, L, XL",L,Red,Above Average,58,Harper's Bazaar,Gigi Hadid,Spring/Summer,Evening,Positive,Other,Other,Senior
Q5N1,3.4,Calvin Klein,Tops,Best,3,169,Edgy,"S, L, XL",XL,Blue,Low,37,Vogue,Kendall Jenner,Fall,Nighttime,Negative,Negative,Other,Middle-aged
S5H3,89.5,Calvin Klein,Swimwear,Not Good,4,115,Minimalist,"S, L, XL",L,Black,Below Average,55,Fashionista,Leandra Medine,Spring/Summer,Evening,Neutral,Positive,Mixed,Senior
W0Y3,64.8,Ted Baker,Swimwear,Not Good,2,5,Streetwear,"S, M, L",XL,Black,Below Average,41,Vogue,Chiara Ferragni,Spring,Daytime,Mixed,Positive,Unknown,Middle-aged
H4I4,35.6,Ralph Lauren,Footwear,Not Good,3,416,Formal,"S, L, XL",S,Green,Negligible,62,Harper's Bazaar,Song of Style,Spring/Summer,Evening,Negative,Neutral,Unknown,Senior
R2S7,98.4,Jigsaw,Jewelry,Best,2,308,Glamorous,"M, L, XL",XL,Green,Average,30,Harper's Bazaar,Camila Coelho,Spring/Summer,Holiday,Positive,Unknown,Positive,Middle-aged
Z1G1,84.4,Ralph Lauren,Footwear,Bad,1,425,Bohemian,"M, L, XL",L,Green,Significant,34,Elle,Aimee Song,Summer,Nighttime,Positive,Neutral,Other,Middle-aged
I3F8,71.6,Ted Baker,Footwear,Not Good,3,17,Formal,"S, M, L",S,Black,Low,26,W,Julie Sariñana,Fall/Winter,Nighttime,Unknown,Neutral,Neutral,Young
G8F7,34.4,Burberry,Outerwear,Very Bad,3,1,Streetwear,"S, M, L",XL,Red,Medium,39,Cosmopolitan,Song of Style,Spring/Summer,Nighttime,Unknown,Neutral,Unknown,Middle-aged
C2Q8,99.0,Mulberry,Swimwear,Good,2,333,Sporty,"S, M, L",M,Green,Low,47,Cosmopolitan,Gigi Hadid,Spring,Holiday,Unknown,Other,Negative,Middle-aged
T1Y8,36.3,Ralph Lauren,Activewear,Not Good,4,167,Bohemian,"S, L, XL",XL,Black,Negligible,40,Harper's Bazaar,Song of Style,Spring/Summer,Weekend,Positive,Positive,Mixed,Middle-aged
K4M7,87.3,Calvin Klein,Dresses,Bad,2,351,Glamorous,"M, L, XL",L,Red,High,30,Vogue,Aimee Song,Spring/Summer,Nighttime,Negative,Other,Positive,Middle-aged
J8R4,72.2,Ted Baker,Accessories,Very Bad,2,161,Formal,"M, L, XL",S,Black,Medium,58,Grazia,Leandra Medine,Summer,Evening,Neutral,Mixed,Neutral,Senior
W8A4,98.7,Jigsaw,Dresses,Best,3,57,Bohemian,"S, M, L",S,Black,High,53,Elle,Negin Mirsalehi,Fall/Winter,Nighttime,Negative,Negative,Unknown,Senior
O6V9,52.6,Burberry,Footwear,Very Good,4,50,Bohemian,"M, L, XL",M,Red,Very Low,44,Elle,Leandra Medine,Winter,Weekend,Mixed,Negative,Negative,Middle-aged
I0H1,88.6,Alexander McQueen,Outerwear,Very Bad,4,288,Glamorous,"S, M, L",L,Blue,Medium,62,Cosmopolitan,Gigi Hadid,Fall/Winter,Daytime,Negative,Other,Unknown,Senior
K6A6,32.7,Burberry,Footwear,Best,2,302,Preppy,"S, L, XL",XL,Blue,Medium,39,InStyle,Chiara Ferragni,Fall,Evening,Mixed,Mixed,Neutral,Middle-aged
B6W4,80.4,Ted Baker,Jewelry,Very Bad,1,240,Casual,"S, L, XL",L,Green,Significant,44,Grazia,Aimee Song,Spring,Holiday,Mixed,Other,Mixed,Middle-aged
A7R5,36.5,Tommy Hilfiger,Accessories,Worst,4,124,Streetwear,"M, L, XL",XL,Blue,Low,44,Elle,Chiara Ferragni,Spring/Summer,Nighttime,Positive,Positive,Neutral,Middle-aged
T4U5,59.0,Calvin Klein,Dresses,Worst,2,362,Minimalist,"M, L, XL",S,Red,Significant,61,Glamour,Leandra Medine,Spring,Weekend,Mixed,Positive,Other,Senior
B6S3,70.7,Jigsaw,Dresses,Very Good,4,30,Minimalist,"M, L, XL",S,Black,Low,40,Grazia,Olivia Palermo,Spring,Weekend,Neutral,Positive,Mixed,Middle-aged
I5S2,40.7,Burberry,Bottoms,Very Bad,1,192,Preppy,"M, L, XL",XL,Red,Very High,21,InStyle,Chiara Ferragni,Summer,Evening,Neutral,Positive,Negative,Young
H7T7,58.8,Jigsaw,Tops,Very Good,3,17,Formal,"S, M, L",S,Green,Low,54,Cosmopolitan,Olivia Palermo,Fall,Nighttime,Mixed,Positive,Neutral,Senior
B3Z6,66.7,Calvin Klein,Lingerie,Not Good,4,199,Streetwear,"S, M, L",S,Blue,Very High,59,Vogue,Kendall Jenner,Fall,Daytime,Unknown,Mixed,Other,Senior
Y8Z5,58.9,Ralph Lauren,Dresses,Very Bad,1,316,Casual,"S, M, L",XL,Blue,Medium,33,W,Kendall Jenner,Fall,Weekend,Positive,Other,Negative,Middle-aged
S8D3,16.1,Burberry,Swimwear,Not Good,4,177,Casual,"S, L, XL",S,Green,Above Average,29,Fashionista,Kendall Jenner,Spring/Summer,Nighttime,Mixed,Unknown,Neutral,Young
B9Z9,54.2,Tommy Hilfiger,Outerwear,Good,5,350,Formal,"S, L, XL",S,Red,Very Low,21,Glamour,Negin Mirsalehi,Fall,Weekend,Negative,Other,Other,Young
H2U3,64.3,Burberry,Jewelry,Bad,4,112,Vintage,"S, M, L",S,Red,Very High,58,Harper's Bazaar,Julie Sariñana,Summer,Weekend,Mixed,Negative,Mixed,Senior
U7D8,20.5,Calvin Klein,Swimwear,Best,4,421,Vintage,"M, L, XL",L,Blue,Below Average,44,Vogue,Kendall Jenner,Spring/Summer,Daytime,Positive,Negative,Negative,Middle-aged
G3R3,12.6,Jigsaw,Outerwear,Worst,2,391,Preppy,"M, L, XL",M,Red,Very Low,18,Fashionista,Kendall Jenner,Fall/Winter,Holiday,Mixed,Mixed,Mixed,Young
F4T9,73.2,Jigsaw,Dresses,Best,2,208,Preppy,"M, L, XL",M,Black,Very High,23,InStyle,Gigi Hadid,Spring/Summer,Evening,Mixed,Negative,Neutral,Young
F2H6,69.6,Tommy Hilfiger,Jewelry,Very Good,4,1,Minimalist,"M, L, XL",L,Green,Medium,61,Elle,Negin Mirsalehi,Winter,Evening,Unknown,Unknown,Neutral,Senior
G0A2,44.2,Burberry,Outerwear,Very Bad,4,365,Edgy,"S, M, L",L,Black,Very Low,22,Harper's Bazaar,Kendall Jenner,Fall/Winter,Holiday,Mixed,Positive,Unknown,Young
W8R7,1.1,Jigsaw,Lingerie,Good,2,355,Minimalist,"M, L, XL",XL,Green,Very Low,22,W,Gigi Hadid,Fall/Winter,Holiday,Neutral,Positive,Neutral,Young
X0F0,67.2,Burberry,Dresses,Best,3,232,Vintage,"S, M, L",L,Red,Very Low,60,Glamour,Leandra Medine,Summer,Nighttime,Mixed,Positive,Positive,Senior
O0D6,45.8,Alexander McQueen,Tops,Very Bad,2,316,Vintage,"S, M, L",XL,Green,Very Low,49,Grazia,Julie Sariñana,Spring/Summer,Nighttime,Positive,Mixed,Other,Middle-aged
H5J9,71.5,Ted Baker,Activewear,Best,4,324,Edgy,"S, L, XL",L,Red,Very Low,32,Fashionista,Song of Style,Spring,Weekend,Mixed,Other,Negative,Middle-aged
P3G4,59.8,Jigsaw,Accessories,Bad,4,421,Glamorous,"S, M, L",L,Blue,Significant,22,Marie Claire,Kendall Jenner,Fall/Winter,Holiday,Neutral,Unknown,Other,Young
R9S7,45.6,Jigsaw,Outerwear,Best,2,383,Sporty,"S, M, L",L,Black,Very High,31,Elle,Gigi Hadid,Fall/Winter,Daytime,Unknown,Other,Negative,Middle-aged
O4C8,43.7,Tommy Hilfiger,Footwear,Very Good,3,316,Minimalist,"S, M, L",XL,Black,Above Average,52,Marie Claire,Song of Style,Winter,Daytime,Unknown,Positive,Positive,Senior
X5H5,73.3,Ted Baker,Swimwear,Good,2,390,Bohemian,"S, M, L",M,Green,Significant,58,Harper's Bazaar,Leandra Medine,Spring/Summer,Holiday,Neutral,Positive,Neutral,Senior
B4U9,58.8,Ted Baker,Jewelry,Not Good,4,268,Glamorous,"M, L, XL",L,Black,Average,41,Cosmopolitan,Negin Mirsalehi,Winter,Weekend,Positive,Negative,Positive,Middle-aged
L5V2,78.2,Jigsaw,Tops,Very Good,2,324,Minimalist,"S, L, XL",XL,Green,Above Average,38,Marie Claire,Julie Sariñana,Winter,Holiday,Positive,Unknown,Other,Middle-aged
M1L6,82.6,Alexander McQueen,Footwear,Good,2,343,Preppy,"S, L, XL",L,Blue,Very High,29,Vogue,Olivia Palermo,Spring/Summer,Holiday,Neutral,Unknown,Unknown,Young
P8P9,42.0,Burberry,Tops,Very Good,4,443,Casual,"S, M, L",L,Black,Above Average,44,Fashionista,Camila Coelho,Fall/Winter,Weekend,Neutral,Other,Mixed,Middle-aged
T1L9,50.1,Ted Baker,Swimwear,Good,1,154,Formal,"M, L, XL",L,Green,Above Average,54,Vogue,Olivia Palermo,Winter,Daytime,Mixed,Other,Unknown,Senior
L8M3,20.3,Calvin Klein,Tops,Bad,2,71,Casual,"S, L, XL",M,Red,Above Average,50,Fashionista,Gigi Hadid,Spring/Summer,Weekend,Neutral,Other,Positive,Senior
X7B6,83.2,Ralph Lauren,Tops,Worst,1,341,Sporty,"S, M, L",L,Green,Very Low,55,W,Song of Style,Spring/Summer,Nighttime,Mixed,Negative,Positive,Senior
D4O3,87.6,Calvin Klein,Tops,Bad,4,363,Glamorous,"M, L, XL",S,Blue,Very High,49,Marie Claire,Kendall Jenner,Fall,Nighttime,Unknown,Negative,Positive,Middle-aged
L6C1,47.2,Mulberry,Accessories,Not Good,3,177,Glamorous,"S, L, XL",S,Blue,Average,18,Harper's Bazaar,Camila Coelho,Fall,Holiday,Unknown,Neutral,Positive,Young
T1D7,16.6,Burberry,Outerwear,Bad,3,413,Minimalist,"S, L, XL",XL,Blue,Average,52,Grazia,Song of Style,Spring,Evening,Neutral,Positive,Negative,Senior
D9E6,14.9,Ted Baker,Jewelry,Very Bad,4,321,Formal,"S, M, L",XL,Red,Medium,29,Cosmopolitan,Leandra Medine,Spring/Summer,Weekend,Negative,Other,Negative,Young
S5H8,32.9,Jigsaw,Swimwear,Worst,3,376,Sporty,"S, L, XL",XL,Green,Above Average,48,Glamour,Kendall Jenner,Spring,Weekend,Unknown,Negative,Mixed,Middle-aged
T4O0,34.5,Tommy Hilfiger,Swimwear,Good,3,42,Formal,"S, L, XL",XL,Red,High,41,Harper's Bazaar,Julie Sariñana,Spring/Summer,Daytime,Negative,Neutral,Negative,Middle-aged
C3R7,60.3,Ted Baker,Footwear,Not Good,2,422,Formal,"S, M, L",S,Red,Above Average,59,Marie Claire,Aimee Song,Summer,Nighttime,Neutral,Unknown,Other,Senior
G0Z8,32.6,Tommy Hilfiger,Outerwear,Very Good,3,68,Formal,"M, L, XL",M,Blue,Very Low,62,Fashionista,Leandra Medine,Fall/Winter,Nighttime,Mixed,Other,Negative,Senior
Z2Y5,89.2,Jigsaw,Lingerie,Good,2,30,Glamorous,"S, M, L",XL,Red,Above Average,47,Grazia,Negin Mirsalehi,Summer,Daytime,Mixed,Other,Mixed,Middle-aged
E1K7,77.7,Mulberry,Dresses,Best,3,345,Formal,"S, M, L",M,Black,Very Low,31,W,Camila Coelho,Fall,Holiday,Negative,Positive,Neutral,Middle-aged
L1E3,70.4,Alexander McQueen,Jewelry,Not Good,4,23,Sporty,"M, L, XL",M,Green,High,40,Elle,Olivia Palermo,Winter,Nighttime,Neutral,Negative,Other,Middle-aged
U3M9,93.2,Calvin Klein,Lingerie,Good,5,21,Formal,"S, L, XL",M,Red,Above Average,40,Marie Claire,Negin Mirsalehi,Spring,Daytime,Negative,Positive,Unknown,Middle-aged
D1M0,15.4,Jigsaw,Activewear,Good,4,141,Vintage,"S, M, L",XL,Blue,High,50,Cosmopolitan,Negin Mirsalehi,Winter,Weekend,Positive,Mixed,Positive,Senior
Q2T7,85.2,Ralph Lauren,Bottoms,Very Good,4,188,Formal,"S, M, L",XL,Black,High,52,InStyle,Leandra Medine,Summer,Evening,Positive,Positive,Mixed,Senior
H6W8,87.8,Alexander McQueen,Swimwear,Bad,4,3,Sporty,"S, M, L",S,Black,Above Average,19,InStyle,Julie Sariñana,Fall,Daytime,Unknown,Other,Other,Young
Y1V9,38.8,Calvin Klein,Outerwear,Best,3,170,Preppy,"S, L, XL",XL,Blue,Average,35,Vogue,Gigi Hadid,Spring/Summer,Nighttime,Mixed,Other,Other,Middle-aged
W9N3,29.6,Tommy Hilfiger,Lingerie,Worst,3,415,Sporty,"S, L, XL",S,Black,Very High,18,Cosmopolitan,Negin Mirsalehi,Winter,Evening,Mixed,Unknown,Unknown,Young
Q6A1,50.2,Calvin Klein,Jewelry,Not Good,3,119,Formal,"M, L, XL",S,Blue,Above Average,50,Cosmopolitan,Chiara Ferragni,Spring/Summer,Weekend,Positive,Positive,Other,Senior
M5J7,2.3,Burberry,Footwear,Bad,3,325,Vintage,"M, L, XL",S,Green,Above Average,30,Fashionista,Chiara Ferragni,Spring/Summer,Weekend,Neutral,Mixed,Mixed,Middle-aged
W9U4,8.9,Tommy Hilfiger,Accessories,Very Good,2,257,Preppy,"M, L, XL",L,Black,Low,26,Cosmopolitan,Kendall Jenner,Winter,Weekend,Unknown,Positive,Unknown,Young
V8F8,78.1,Jigsaw,Outerwear,Very Good,3,233,Minimalist,"S, M, L",M,Blue,High,59,Marie Claire,Julie Sariñana,Spring/Summer,Weekend,Negative,Negative,Negative,Senior
W1Z4,93.3,Mulberry,Swimwear,Very Bad,1,235,Preppy,"M, L, XL",M,Red,Very Low,51,Cosmopolitan,Leandra Medine,Winter,Holiday,Unknown,Unknown,Neutral,Senior
V4S1,21.5,Tommy Hilfiger,Dresses,Best,5,379,Bohemian,"M, L, XL",M,Blue,Average,30,W,Julie Sariñana,Spring,Daytime,Unknown,Negative,Other,Middle-aged
H2B0,21.0,Tommy Hilfiger,Outerwear,Worst,4,311,Edgy,"M, L, XL",XL,Red,Negligible,18,Grazia,Julie Sariñana,Spring/Summer,Holiday,Negative,Positive,Unknown,Young
X6X7,49.6,Mulberry,Outerwear,Very Bad,3,278,Formal,"S, M, L",L,Red,Above Average,54,Harper's Bazaar,Leandra Medine,Summer,Holiday,Negative,Neutral,Neutral,Senior
R3V5,84.8,Jigsaw,Swimwear,Best,2,411,Preppy,"S, L, XL",L,Red,Below Average,50,Elle,Negin Mirsalehi,Spring,Weekend,Mixed,Mixed,Other,Senior
B7I3,70.0,Burberry,Lingerie,Best,1,391,Streetwear,"S, L, XL",M,Blue,Significant,56,Fashionista,Gigi Hadid,Spring/Summer,Evening,Positive,Unknown,Other,Senior
U0M8,30.4,Mulberry,Bottoms,Very Bad,3,311,Preppy,"S, M, L",XL,Green,Below Average,40,InStyle,Song of Style,Summer,Nighttime,Neutral,Negative,Mixed,Middle-aged
T7W5,45.1,Ralph Lauren,Footwear,Worst,5,283,Bohemian,"S, M, L",S,Red,Average,27,InStyle,Aimee Song,Fall,Holiday,Positive,Other,Mixed,Young
N7G8,89.3,Ralph Lauren,Dresses,Best,4,265,Casual,"M, L, XL",L,Green,High,25,Glamour,Camila Coelho,Spring/Summer,Weekend,Positive,Other,Negative,Young
D1J5,99.2,Jigsaw,Accessories,Very Bad,2,134,Vintage,"M, L, XL",L,Blue,High,30,Marie Claire,Aimee Song,Winter,Daytime,Mixed,Neutral,Neutral,Middle-aged
F2I5,69.8,Ted Baker,Accessories,Bad,4,125,Glamorous,"M, L, XL",M,Black,Negligible,58,Marie Claire,Negin Mirsalehi,Winter,Daytime,Neutral,Neutral,Mixed,Senior
Q5J1,27.2,Burberry,Activewear,Bad,3,226,Casual,"S, M, L",L,Red,High,52,Glamour,Leandra Medine,Summer,Holiday,Mixed,Unknown,Negative,Senior
O9P3,32.5,Ralph Lauren,Jewelry,Best,2,153,Edgy,"S, M, L",S,Red,Very Low,35,Fashionista,Gigi Hadid,Winter,Holiday,Positive,Unknown,Unknown,Middle-aged
D7S3,87.9,Calvin Klein,Jewelry,Best,1,393,Streetwear,"M, L, XL",L,Red,Very High,19,Harper's Bazaar,Aimee Song,Summer,Holiday,Positive,Positive,Positive,Young
T4G2,61.9,Tommy Hilfiger,Swimwear,Very Bad,3,438,Minimalist,"S, L, XL",S,Red,High,60,Elle,Chiara Ferragni,Spring/Summer,Weekend,Positive,Neutral,Neutral,Senior
X8K0,35.3,Mulberry,Tops,Not Good,2,110,Sporty,"S, M, L",M,Red,Above Average,56,W,Aimee Song,Fall/Winter,Weekend,Negative,Neutral,Positive,Senior
P1S4,43.2,Calvin Klein,Activewear,Very Good,3,35,Sporty,"S, M, L",L,Red,Above Average,52,InStyle,Kendall Jenner,Fall/Winter,Evening,Neutral,Negative,Neutral,Senior
O0I5,27.9,Ralph Lauren,Dresses,Worst,2,193,Edgy,"M, L, XL",M,Green,Low,33,Grazia,Camila Coelho,Spring,Evening,Mixed,Negative,Neutral,Middle-aged
A0U1,10.5,Jigsaw,Outerwear,Very Good,3,206,Bohemian,"S, M, L",L,Black,Above Average,26,Grazia,Kendall Jenner,Spring/Summer,Holiday,Positive,Mixed,Negative,Young
L7V3,21.4,Calvin Klein,Dresses,Not Good,4,4,Preppy,"M, L, XL",M,Black,Very Low,55,Grazia,Olivia Palermo,Fall,Weekend,Neutral,Unknown,Negative,Senior
X3C8,60.2,Calvin Klein,Dresses,Best,3,221,Glamorous,"S, M, L",M,Blue,Very High,33,InStyle,Julie Sariñana,Fall,Nighttime,Unknown,Positive,Neutral,Middle-aged
F1V4,55.2,Burberry,Footwear,Best,4,120,Casual,"M, L, XL",L,Blue,Medium,61,Marie Claire,Negin Mirsalehi,Spring/Summer,Nighttime,Positive,Other,Unknown,Senior
X8T0,38.0,Ralph Lauren,Bottoms,Best,3,341,Preppy,"S, L, XL",S,Red,High,41,Grazia,Leandra Medine,Winter,Nighttime,Mixed,Other,Unknown,Middle-aged
G9B3,2.5,Mulberry,Lingerie,Very Bad,3,90,Formal,"S, M, L",S,Blue,Negligible,61,Fashionista,Chiara Ferragni,Winter,Weekend,Positive,Other,Negative,Senior
J6I1,19.9,Calvin Klein,Activewear,Worst,1,64,Streetwear,"M, L, XL",XL,Black,Above Average,50,Glamour,Julie Sariñana,Spring/Summer,Evening,Unknown,Other,Unknown,Senior
H5V2,44.6,Tommy Hilfiger,Activewear,Very Bad,4,212,Preppy,"M, L, XL",L,Black,Significant,26,InStyle,Julie Sariñana,Spring/Summer,Holiday,Unknown,Neutral,Other,Young
Q7T5,17.1,Alexander McQueen,Swimwear,Very Good,3,481,Sporty,"M, L, XL",L,Red,Low,51,InStyle,Julie Sariñana,Summer,Holiday,Neutral,Negative,Mixed,Senior
H1L8,30.7,Tommy Hilfiger,Swimwear,Bad,3,331,Glamorous,"M, L, XL",M,Black,Negligible,31,Harper's Bazaar,Kendall Jenner,Spring,Holiday,Neutral,Neutral,Positive,Middle-aged
T2X8,93.6,Alexander McQueen,Swimwear,Good,3,29,Minimalist,"M, L, XL",S,Black,Below Average,18,Cosmopolitan,Gigi Hadid,Spring,Holiday,Mixed,Other,Neutral,Young
B4T8,60.3,Burberry,Swimwear,Not Good,1,425,Bohemian,"S, L, XL",S,Blue,Low,55,Cosmopolitan,Olivia Palermo,Spring,Evening,Unknown,Negative,Other,Senior
O2P1,93.6,Burberry,Tops,Worst,2,429,Vintage,"M, L, XL",L,Green,Very High,50,Cosmopolitan,Camila Coelho,Summer,Daytime,Neutral,Negative,Mixed,Senior
O6D6,77.7,Ted Baker,Outerwear,Very Good,2,359,Formal,"M, L, XL",XL,Green,High,40,Grazia,Gigi Hadid,Winter,Holiday,Mixed,Negative,Other,Middle-aged
Q4N6,0.2,Burberry,Tops,Bad,2,202,Vintage,"S, L, XL",S,Blue,Medium,26,Elle,Aimee Song,Spring,Holiday,Mixed,Negative,Unknown,Young
U9T5,66.2,Alexander McQueen,Tops,Very Bad,2,363,Vintage,"S, M, L",XL,Red,Low,40,Fashionista,Leandra Medine,Spring,Nighttime,Unknown,Other,Mixed,Middle-aged
Y3S8,23.3,Burberry,Tops,Very Good,3,144,Vintage,"M, L, XL",S,Red,High,18,Fashionista,Olivia Palermo,Summer,Weekend,Unknown,Negative,Mixed,Young
H4U9,1.9,Alexander McQueen,Footwear,Good,2,106,Preppy,"S, M, L",XL,Green,Above Average,43,Glamour,Olivia Palermo,Fall/Winter,Weekend,Unknown,Positive,Positive,Middle-aged
A8F2,66.7,Calvin Klein,Lingerie,Not Good,1,409,Edgy,"S, M, L",M,Red,Very High,44,Vogue,Aimee Song,Summer,Daytime,Negative,Other,Neutral,Middle-aged
X2J1,43.8,Ralph Lauren,Dresses,Bad,5,314,Formal,"S, M, L",L,Black,High,24,Grazia,Olivia Palermo,Summer,Evening,Negative,Positive,Other,Young
J3B8,20.7,Tommy Hilfiger,Swimwear,Best,5,416,Casual,"M, L, XL",L,Blue,Negligible,27,Vogue,Aimee Song,Winter,Holiday,Positive,Unknown,Positive,Young
X4V9,46.7,Jigsaw,Swimwear,Good,1,416,Preppy,"M, L, XL",L,Green,Low,56,Elle,Camila Coelho,Spring,Holiday,Negative,Negative,Neutral,Senior
X9J4,20.5,Mulberry,Outerwear,Bad,3,212,Glamorous,"S, L, XL",M,Red,Low,40,Harper's Bazaar,Negin Mirsalehi,Spring,Holiday,Negative,Mixed,Unknown,Middle-aged
L9H5,88.3,Jigsaw,Outerwear,Bad,4,240,Minimalist,"M, L, XL",S,Red,Medium,62,Harper's Bazaar,Aimee Song,Spring/Summer,Nighttime,Unknown,Neutral,Other,Senior
D9E3,71.9,Burberry,Outerwear,Good,1,472,Sporty,"S, L, XL",S,Red,Negligible,24,Elle,Olivia Palermo,Fall/Winter,Holiday,Neutral,Mixed,Mixed,Young
F2Q2,12.7,Tommy Hilfiger,Activewear,Good,4,300,Minimalist,"S, L, XL",XL,Blue,Below Average,61,Glamour,Chiara Ferragni,Fall/Winter,Holiday,Neutral,Negative,Unknown,Senior
U2W5,86.6,Ted Baker,Footwear,Best,3,367,Bohemian,"M, L, XL",XL,Red,Below Average,23,Glamour,Gigi Hadid,Winter,Daytime,Negative,Mixed,Neutral,Young
